ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Age,Age_Group,Recency,Complain, MntWines , MntFruits , MntMeatProducts , MntFishProducts , MntSweetProducts , MntGoldProds ,NumDealsPurchases,AcceptedCmp1,AcceptedCmp2,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,Response,Response_Total,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,,
642,1980,Basic,Married,"$16,005.00 ",1,0,8/14/12,46,46-55,69,0,$1.00 ,$3.00 ,$2.00 ,$20.00 ,$30.00 ,$47.00 ,3,0,0,0,0,0,0,0,2,1,2,8,,
663,1989,PhD,Single,"$33,996.00 ",0,0,11/9/13,37,36-45,46,0,$40.00 ,$2.00 ,$15.00 ,$8.00 , $-   ,$6.00 ,1,0,0,0,0,0,0,0,1,1,3,4,,
675,1973,Master,Divorced,"$52,034.00 ",1,1,5/17/13,53,46-55,67,0,$146.00 , $-   ,$93.00 ,$7.00 ,$13.00 ,$73.00 ,5,0,0,0,0,0,0,0,4,2,5,7,,
679,1957,PhD,Married,"$37,633.00 ",1,1,9/20/12,69,56+,49,0,$13.00 ,$4.00 ,$20.00 , $-   , $-   ,$1.00 ,2,0,0,0,0,0,0,0,1,0,3,9,,
692,1954,Graduation,Together,"$36,807.00 ",1,1,12/20/12,72,56+,88,0,$4.00 ,$2.00 ,$5.00 , $-   , $-   ,$5.00 ,1,0,0,0,0,0,0,0,1,0,2,6,,
697,1969,Graduation,Together,"$74,918.00 ",0,0,12/3/13,57,56+,78,0,$972.00 ,$59.00 ,$913.00 ,$25.00 ,$19.00 ,$59.00 ,1,0,0,0,0,1,0,1,5,9,6,3,,
701,1971,Graduation,Married,"$73,691.00 ",0,1,6/11/13,55,46-55,58,0,$707.00 ,$21.00 ,$250.00 ,$85.00 ,$43.00 ,$73.00 ,2,0,0,1,0,0,0,1,6,2,8,2,,
702,1975,2n Cycle,Widow,"$47,682.00 ",0,1,2/15/13,51,46-55,80,0,$162.00 ,$61.00 ,$83.00 ,$97.00 ,$57.00 ,$61.00 ,4,0,0,0,0,0,0,0,4,3,8,5,,
709,1952,Graduation,Divorced,"$51,537.00 ",0,1,9/12/12,74,56+,27,0,$787.00 ,$20.00 ,$204.00 , $-   , $-   ,$92.00 ,3,0,0,0,0,0,0,0,2,2,11,8,,
713,1977,Master,Married,"$50,353.00 ",0,0,8/6/14,49,46-55,72,0,$141.00 ,$15.00 ,$153.00 ,$67.00 ,$31.00 ,$35.00 ,1,0,0,0,0,0,0,0,4,4,6,3,,
716,1949,PhD,Together,"$67,911.00 ",0,1,5/22/14,77,56+,63,0,$529.00 , $-   ,$356.00 ,$63.00 ,$28.00 , $-   ,3,0,0,0,0,0,0,0,6,7,11,3,,
736,1983,Graduation,Together,"$28,427.00 ",1,0,3/21/13,43,36-45,67,0,$18.00 ,$3.00 ,$19.00 ,$3.00 ,$3.00 ,$6.00 ,2,0,0,0,0,0,0,0,2,0,3,8,,
737,1949,PhD,Married,"$80,360.00 ",0,0,3/3/13,77,56+,56,0,"$1,493.00 ",$86.00 ,$454.00 ,$112.00 ,$43.00 ,$43.00 ,2,1,0,0,1,1,0,3,4,4,5,2,,
738,1981,2n Cycle,Single,"$42,395.00 ",1,1,4/4/14,45,36-45,35,0,$48.00 ,$13.00 ,$57.00 ,$24.00 ,$15.00 ,$25.00 ,4,0,0,0,0,0,0,0,3,1,4,7,,
749,1981,Graduation,Together,"$42,162.00 ",1,0,11/19/13,45,36-45,31,0,$46.00 ,$7.00 ,$59.00 ,$2.00 ,$4.00 ,$27.00 ,2,0,0,1,0,0,1,2,3,1,3,6,,
760,1975,PhD,Divorced,"$60,554.00 ",1,0,9/8/13,51,46-55,8,0,$588.00 ,$7.00 ,$76.00 ,$110.00 ,$15.00 ,$15.00 ,2,0,0,0,0,0,0,0,8,4,9,6,,
762,1981,2n Cycle,Together,"$75,774.00 ",1,0,2/5/14,45,36-45,27,0,$340.00 ,$21.00 ,$134.00 ,$258.00 ,$14.00 ,$56.00 ,1,0,0,0,0,0,0,0,7,5,8,4,,
771,1967,Graduation,Together,"$54,178.00 ",0,1,1/21/14,59,56+,79,0,$135.00 ,$9.00 ,$39.00 ,$4.00 , $-   ,$7.00 ,1,0,0,0,0,0,0,0,2,2,5,2,,
773,1971,Master,Divorced,"$42,835.00 ",1,1,6/30/13,55,46-55,64,0,$379.00 ,$4.00 ,$93.00 ,$12.00 ,$9.00 ,$98.00 ,7,0,0,0,0,0,0,0,6,6,4,6,,
793,1973,Graduation,Married,"$20,895.00 ",1,0,6/10/12,53,46-55,24,0,$18.00 ,$3.00 ,$17.00 ,$3.00 , $-   ,$4.00 ,1,0,0,0,0,0,0,0,2,0,3,9,,
796,1965,2n Cycle,Divorced,"$60,161.00 ",0,1,10/23/12,61,56+,17,0,$584.00 ,$44.00 ,$212.00 ,$46.00 ,$8.00 ,$177.00 ,3,0,0,0,0,0,0,0,11,4,8,8,,
798,1987,Graduation,Single,"$23,442.00 ",1,0,12/24/12,39,36-45,71,0,$2.00 , $-   ,$6.00 ,$8.00 ,$6.00 ,$5.00 ,1,0,0,0,0,0,0,0,1,0,3,7,,
800,1960,Graduation,Together,"$44,512.00 ",1,1,8/30/13,66,56+,57,0,$23.00 ,$1.00 ,$6.00 , $-   , $-   ,$2.00 ,2,0,0,0,0,0,0,0,1,0,3,4,,
803,1968,Graduation,Together,"$40,521.00 ",1,1,5/4/13,58,56+,82,0,$12.00 , $-   ,$5.00 , $-   , $-   ,$4.00 ,1,0,0,0,0,0,0,0,0,1,2,5,,
807,1969,Master,Together,"$44,602.00 ",1,1,2/15/14,57,56+,35,0,$167.00 ,$2.00 ,$89.00 , $-   , $-   ,$34.00 ,6,0,0,0,0,0,0,0,6,1,4,8,,
810,1975,Graduation,Married,"$74,190.00 ",0,1,12/5/14,51,46-55,49,0,$151.00 ,$81.00 ,$86.00 ,$168.00 ,$91.00 ,$64.00 ,2,0,0,0,0,0,0,0,4,2,11,2,,
819,1945,Graduation,Widow,"$63,285.00 ",0,0,5/11/13,81,56+,84,0,$508.00 ,$124.00 ,$249.00 ,$50.00 ,$38.00 ,$134.00 ,1,0,0,0,0,0,0,0,6,5,13,3,,
821,1992,Master,Single,"$92,859.00 ",0,0,10/19/12,34,26-35,46,0,$962.00 ,$61.00 ,$921.00 ,$52.00 ,$61.00 ,$20.00 ,1,0,0,0,0,0,0,0,5,4,12,2,,
830,1987,PhD,Single,"$74,004.00 ",0,0,2/24/14,39,36-45,5,0,$784.00 ,$48.00 ,$560.00 ,$42.00 ,$176.00 ,$48.00 ,1,1,0,0,0,1,1,3,4,6,4,3,,
832,1966,PhD,Together,"$65,814.00 ",0,1,2/3/14,60,56+,90,0,$561.00 ,$14.00 ,$113.00 ,$10.00 ,$14.00 ,$35.00 ,3,0,0,0,0,0,0,0,8,2,10,5,,
833,1955,Master,Married,"$38,452.00 ",1,1,3/30/14,71,56+,62,0,$56.00 , $-   ,$14.00 , $-   , $-   ,$2.00 ,3,0,0,0,0,0,0,0,3,0,3,7,,
837,1977,Graduation,Married,"$54,809.00 ",1,1,11/9/13,49,46-55,0,0,$63.00 ,$6.00 ,$57.00 ,$13.00 ,$13.00 ,$22.00 ,4,0,0,0,0,0,0,0,2,1,5,4,,
839,1975,PhD,Married,"$45,503.00 ",1,0,9/25/13,51,46-55,54,0,$97.00 ,$4.00 ,$44.00 ,$6.00 ,$1.00 ,$18.00 ,1,0,0,0,0,0,0,0,3,1,4,5,,
843,1971,Graduation,Married,"$64,722.00 ",1,0,5/26/14,55,46-55,47,0,$303.00 , $-   ,$280.00 ,$60.00 ,$147.00 ,$15.00 ,4,0,0,0,0,0,0,0,8,2,11,6,,
849,1953,Master,Together,"$56,129.00 ",0,1,6/20/13,73,56+,65,0,$320.00 ,$48.00 ,$133.00 ,$39.00 ,$72.00 ,$48.00 ,4,0,0,0,0,0,0,0,6,2,10,4,,
850,1968,Graduation,Single,"$70,566.00 ",0,1,6/10/13,58,56+,4,0,$381.00 ,$28.00 ,$215.00 ,$84.00 ,$28.00 ,$21.00 ,2,0,0,0,0,0,0,0,6,5,9,3,,
851,1972,Master,Married,"$57,136.00 ",1,1,9/7/13,54,46-55,48,0,$306.00 ,$5.00 ,$109.00 ,$21.00 ,$109.00 ,$92.00 ,9,0,0,0,0,0,0,0,5,2,10,6,,
868,1966,Graduation,Married,"$44,794.00 ",0,1,8/6/14,60,56+,99,0,$54.00 , $-   ,$7.00 , $-   , $-   ,$4.00 ,1,0,0,0,0,0,0,0,2,0,3,6,,
873,1949,Master,Married,"$62,845.00 ",1,1,1/10/12,77,56+,3,0,"$1,099.00 ", $-   ,$45.00 , $-   , $-   ,$34.00 ,11,0,0,0,1,0,1,2,3,4,10,8,,
879,1976,Master,Married,"$49,681.00 ",0,2,4/11/13,50,46-55,66,0,$411.00 , $-   ,$26.00 , $-   , $-   ,$21.00 ,6,0,0,0,0,0,0,0,7,1,7,7,,
880,1966,Basic,Together,"$22,634.00 ",0,0,1/16/13,60,56+,47,0,$2.00 ,$23.00 ,$11.00 ,$8.00 ,$6.00 ,$46.00 ,1,0,0,0,0,0,0,0,2,1,2,8,,
891,1951,Master,Together,"$29,298.00 ",1,1,7/9/13,75,56+,60,0,$6.00 , $-   ,$2.00 ,$2.00 , $-   ,$1.00 ,1,0,0,0,0,0,0,0,1,0,2,5,,
895,1948,PhD,Married,"$61,467.00 ",0,2,9/12/12,78,56+,69,0,$410.00 ,$16.00 ,$114.00 , $-   ,$5.00 ,$49.00 ,3,0,0,0,0,0,0,0,5,2,10,5,,
898,1986,Graduation,Married,"$23,477.00 ",1,0,10/21/13,40,36-45,39,0,$38.00 ,$15.00 ,$54.00 ,$3.00 ,$8.00 ,$29.00 ,3,0,0,0,0,0,0,0,3,0,4,8,,
902,1980,Graduation,Together,"$62,994.00 ",1,0,4/3/14,46,46-55,74,0,$224.00 ,$12.00 ,$48.00 ,$4.00 ,$12.00 ,$12.00 ,1,0,0,0,0,0,0,0,6,2,4,6,,
905,1986,Graduation,Divorced,"$21,846.00 ",1,0,10/22/13,40,36-45,38,0,$7.00 ,$17.00 ,$18.00 ,$6.00 ,$10.00 ,$26.00 ,4,0,0,0,0,0,0,0,4,0,3,8,,
907,1975,Graduation,Married,"$46,149.00 ",0,1,11/29/13,51,46-55,36,0,$254.00 ,$6.00 ,$71.00 ,$4.00 , $-   ,$27.00 ,5,0,0,0,0,0,0,0,5,1,7,5,,
916,1972,PhD,Single,"$41,644.00 ",1,1,9/5/14,54,46-55,67,0,$20.00 ,$3.00 ,$4.00 ,$2.00 , $-   ,$2.00 ,2,0,0,0,0,0,0,0,1,0,3,3,,
922,1979,2n Cycle,Married,"$31,086.00 ",1,1,4/5/13,47,46-55,79,0,$16.00 ,$2.00 ,$11.00 ,$3.00 , $-   ,$16.00 ,2,0,0,1,0,0,0,1,1,1,2,8,,
933,1978,PhD,Married,"$37,717.00 ",1,0,11/23/12,48,46-55,31,0,$9.00 , $-   ,$6.00 ,$4.00 ,$1.00 ,$5.00 ,1,0,0,0,0,0,0,0,1,0,2,9,,
938,1981,Graduation,Married,"$40,211.00 ",1,1,7/30/13,45,36-45,30,0,$51.00 ,$1.00 ,$7.00 ,$2.00 ,$1.00 ,$25.00 ,2,0,0,1,0,0,0,1,2,1,2,8,,
940,1987,Graduation,Single,"$57,100.00 ",1,0,5/18/14,39,36-45,9,0,$158.00 ,$11.00 ,$99.00 ,$15.00 ,$11.00 ,$17.00 ,2,0,0,0,0,0,0,0,3,2,7,3,,
942,1982,Graduation,Single,"$39,660.00 ",1,0,8/8/12,44,36-45,36,0,$139.00 ,$13.00 ,$78.00 ,$20.00 ,$13.00 ,$36.00 ,3,0,0,0,0,0,1,1,7,1,3,9,,
944,1962,Graduation,Married,"$56,181.00 ",0,1,8/1/13,64,56+,6,0,$121.00 ,$103.00 ,$69.00 ,$8.00 ,$44.00 ,$48.00 ,1,0,0,0,0,0,0,0,4,2,7,4,,
945,1965,Graduation,Together,"$36,317.00 ",0,1,5/22/13,61,56+,53,0,$87.00 ,$3.00 ,$25.00 ,$3.00 ,$2.00 ,$13.00 ,2,0,0,0,0,0,0,0,3,0,4,7,,
946,1958,2n Cycle,Together,"$26,490.00 ",0,0,9/22/12,68,56+,92,0,$45.00 ,$47.00 ,$52.00 ,$21.00 ,$20.00 ,$25.00 ,2,0,0,0,0,0,0,0,3,1,5,6,,
948,1971,Graduation,Single,"$10,245.00 ",1,0,5/15/13,55,46-55,32,0,$4.00 ,$7.00 ,$7.00 ,$6.00 ,$4.00 ,$13.00 ,3,0,0,0,0,0,0,0,1,2,2,5,,
954,1960,Basic,Widow,"$22,123.00 ",0,0,3/27/14,66,56+,77,0,$3.00 ,$3.00 ,$24.00 ,$34.00 ,$7.00 ,$31.00 ,1,0,0,0,0,0,0,0,2,1,3,5,,
955,1962,Master,Together,"$47,175.00 ",1,1,10/28/12,64,56+,81,0,$167.00 ,$2.00 ,$44.00 ,$6.00 ,$2.00 ,$19.00 ,7,0,0,1,0,0,1,2,4,2,4,8,,
961,1972,Graduation,Married,"$74,716.00 ",0,1,12/9/13,54,46-55,92,0,$133.00 ,$27.00 ,$421.00 ,$13.00 ,$195.00 ,$71.00 ,2,0,0,0,0,0,0,0,7,3,5,4,,
965,1971,Graduation,Divorced,"$55,635.00 ",0,1,11/13/12,55,46-55,34,0,$235.00 ,$65.00 ,$164.00 ,$50.00 ,$49.00 ,$27.00 ,4,0,0,0,0,0,0,0,7,3,7,6,,
966,1966,Graduation,Married,"$44,529.00 ",0,1,5/7/13,60,56+,98,0,$538.00 ,$13.00 ,$91.00 ,$17.00 ,$6.00 ,$26.00 ,6,0,0,0,1,0,0,1,6,2,11,5,,
967,1976,Graduation,Married,"$46,049.00 ",1,1,7/21/13,50,46-55,11,0,$342.00 ,$9.00 ,$112.00 ,$19.00 ,$14.00 ,$19.00 ,10,0,0,0,0,0,1,1,5,2,9,7,,
968,1968,Master,Divorced,"$41,335.00 ",1,0,12/26/13,58,56+,24,0,$112.00 ,$19.00 ,$21.00 ,$16.00 ,$14.00 ,$5.00 ,3,0,0,0,0,0,0,0,4,1,4,7,,
975,1956,Graduation,Single,"$54,252.00 ",1,1,5/28/13,70,56+,25,0,$178.00 ,$4.00 ,$26.00 ,$8.00 ,$4.00 ,$44.00 ,5,0,0,0,0,0,0,0,4,1,5,6,,
977,1957,Graduation,Together,"$47,320.00 ",0,1,1/8/13,69,56+,10,0,$200.00 ,$19.00 ,$111.00 ,$50.00 ,$15.00 ,$19.00 ,6,0,0,0,0,0,0,0,5,1,8,6,,
979,1975,Graduation,Single,"$33,249.00 ",1,0,2/20/13,51,46-55,11,0,$6.00 ,$10.00 ,$21.00 ,$19.00 ,$14.00 ,$42.00 ,2,0,0,0,0,0,0,0,2,1,3,6,,
983,1984,Graduation,Married,"$40,059.00 ",1,0,9/28/13,42,36-45,82,0,$110.00 ,$29.00 ,$92.00 ,$28.00 ,$10.00 ,$145.00 ,1,0,0,1,0,0,0,1,6,2,3,8,,
988,1965,Graduation,Married,"$81,168.00 ",0,0,7/5/14,61,56+,84,0,$410.00 , $-   ,$592.00 ,$147.00 ,$22.00 ,$22.00 ,1,1,0,0,0,0,0,1,6,4,7,3,,
999,1991,Graduation,Single,"$86,037.00 ",0,0,2/1/13,35,26-35,95,0,$490.00 ,$44.00 ,$125.00 ,$29.00 ,$20.00 ,$22.00 ,1,0,0,0,1,1,1,3,6,7,11,3,,
1000,1961,Master,Together,"$74,881.00 ",1,1,8/3/13,65,56+,48,0,$505.00 ,$72.00 ,$270.00 ,$36.00 ,$27.00 ,$54.00 ,4,0,0,0,0,0,0,0,9,2,12,5,,
1008,1981,PhD,Together,"$44,953.00 ",0,0,12/21/12,45,36-45,31,0,$728.00 ,$17.00 ,$133.00 ,$11.00 ,$8.00 ,$124.00 ,1,0,0,1,0,0,0,1,7,3,13,6,,
1010,1977,Graduation,Together,"$46,931.00 ",2,1,4/24/14,49,46-55,94,0,$41.00 , $-   ,$17.00 ,$3.00 ,$1.00 ,$16.00 ,2,0,0,0,0,0,0,0,1,1,3,3,,
1012,1952,Graduation,Single,"$61,823.00 ",0,1,2/18/13,74,56+,26,0,$523.00 ,$7.00 ,$134.00 ,$37.00 ,$14.00 ,$169.00 ,4,0,0,0,0,0,0,0,8,2,10,7,,
1016,1959,PhD,Single,"$34,554.00 ",0,1,3/30/14,67,56+,43,0,$41.00 ,$1.00 ,$6.00 ,$2.00 , $-   ,$5.00 ,2,0,0,0,0,0,0,0,2,0,3,6,,
1020,1973,Graduation,Married,"$79,593.00 ",0,0,12/5/14,53,46-55,70,0,$350.00 ,$60.00 ,$568.00 ,$110.00 ,$133.00 ,$145.00 ,1,0,0,0,0,1,0,1,5,6,7,2,,
1029,1970,PhD,Together,"$64,413.00 ",0,1,1/8/13,56,56+,27,0,$200.00 ,$5.00 ,$44.00 , $-   ,$10.00 ,$20.00 ,1,0,0,0,0,0,0,0,5,1,5,5,,
1030,1965,PhD,Single,"$40,637.00 ",1,1,7/17/13,61,56+,72,0,$22.00 , $-   ,$13.00 , $-   , $-   ,$3.00 ,2,0,0,0,0,0,0,0,1,0,3,7,,
1031,1989,2n Cycle,Married,"$85,710.00 ",0,0,5/5/13,37,36-45,5,0,$600.00 ,$20.00 ,$350.00 ,$29.00 ,$30.00 ,$33.00 ,1,0,0,0,0,1,0,1,6,9,10,2,,
1041,1973,PhD,Single,"$48,432.00 ",0,1,10/18/12,53,46-55,3,0,$322.00 ,$3.00 ,$50.00 ,$4.00 ,$3.00 ,$42.00 ,5,0,0,0,0,0,1,1,7,1,6,8,,
1044,1953,Graduation,Together,"$58,398.00 ",0,0,5/14/13,73,56+,44,0,$299.00 ,$5.00 ,$201.00 ,$21.00 ,$21.00 ,$49.00 ,3,0,0,0,0,0,0,0,5,4,8,4,,
1045,1965,Graduation,Together,"$52,117.00 ",0,1,8/16/12,61,56+,55,0,$112.00 ,$10.00 ,$107.00 ,$30.00 , $-   ,$20.00 ,2,0,0,0,0,0,0,0,5,2,4,7,,
1048,1972,Master,Married,"$35,641.00 ",1,0,7/14/13,54,46-55,11,0,$63.00 ,$3.00 ,$67.00 ,$8.00 ,$9.00 ,$28.00 ,2,0,0,0,0,0,1,1,3,1,4,7,,
1050,1952,Graduation,Married,"$28,332.00 ",0,0,4/30/14,74,56+,58,0,$14.00 ,$10.00 ,$13.00 ,$4.00 ,$15.00 ,$9.00 ,1,0,0,0,0,0,0,0,2,1,4,2,,
1052,1969,Graduation,Married,"$56,796.00 ",0,1,2/16/13,57,56+,24,0,$656.00 ,$38.00 ,$161.00 ,$62.00 ,$47.00 ,$37.00 ,3,0,0,0,0,0,0,0,8,9,7,7,,
1055,1976,Master,Married,"$53,204.00 ",1,1,3/20/14,50,46-55,40,0,$29.00 , $-   ,$8.00 ,$2.00 , $-   ,$6.00 ,1,0,0,0,0,0,0,0,1,0,3,4,,
1064,1971,PhD,Married,"$42,403.00 ",1,0,11/12/13,55,46-55,18,0,$22.00 ,$1.00 ,$11.00 , $-   ,$5.00 ,$3.00 ,1,0,0,0,0,0,0,0,1,0,3,8,,
1065,1963,Graduation,Single,"$80,695.00 ",0,0,12/29/13,63,56+,85,0,$557.00 ,$129.00 ,$984.00 ,$193.00 ,$37.00 ,$18.00 ,1,0,0,0,0,0,0,0,5,8,5,2,,
1071,1976,PhD,Divorced,"$70,179.00 ",0,1,7/21/13,50,46-55,10,0,$532.00 ,$88.00 ,$168.00 ,$69.00 ,$44.00 ,$133.00 ,3,0,0,0,0,0,0,0,7,3,13,5,,
1072,1965,PhD,Single,"$40,760.00 ",0,1,8/30/13,61,56+,64,0,$70.00 , $-   ,$17.00 , $-   , $-   ,$6.00 ,2,0,0,0,0,0,0,0,2,1,3,6,,
1077,1974,Graduation,Together,"$56,715.00 ",0,0,5/12/12,52,46-55,52,0,$258.00 ,$105.00 ,$239.00 ,$237.00 ,$172.00 ,$9.00 ,1,0,0,0,0,0,0,0,7,3,4,4,,
1079,1971,PhD,Married,"$71,969.00 ",0,1,10/16/12,55,46-55,59,0,"$1,000.00 ", $-   ,$76.00 , $-   , $-   ,$10.00 ,3,0,0,0,1,0,0,1,3,4,9,8,,
1081,1957,PhD,Married,"$75,283.00 ",1,2,3/27/13,69,56+,26,0,$733.00 ,$9.00 ,$180.00 ,$12.00 ,$19.00 ,$66.00 ,11,0,0,0,0,0,0,0,6,3,5,4,,
1087,1975,Master,Together,"$22,669.00 ",1,0,5/22/13,51,46-55,30,0,$16.00 ,$14.00 ,$36.00 ,$37.00 ,$22.00 ,$48.00 ,3,0,0,0,0,0,1,1,4,1,2,9,,
1092,1980,Graduation,Married,"$61,014.00 ",0,1,11/8/12,46,46-55,17,0,$269.00 ,$129.00 ,$495.00 ,$182.00 ,$43.00 ,$29.00 ,4,0,0,0,0,0,0,0,9,3,4,7,,
1100,1960,Master,Together,"$41,275.00 ",1,2,3/24/14,66,56+,33,0,$24.00 ,$4.00 ,$22.00 , $-   ,$2.00 ,$9.00 ,4,0,0,0,0,0,0,0,3,1,3,5,,
1103,1976,Master,Married,"$81,929.00 ",1,0,9/29/12,50,46-55,60,0,"$1,486.00 ",$55.00 ,$278.00 ,$49.00 , $-   ,$185.00 ,2,0,0,1,0,1,1,3,4,4,10,6,,
1109,1982,Master,Together,"$27,590.00 ",1,0,4/23/13,44,36-45,38,0,$6.00 , $-   ,$5.00 , $-   , $-   ,$1.00 ,1,0,0,0,0,0,0,0,1,0,2,7,,
1118,1956,Master,Married,"$50,965.00 ",0,1,2/20/13,70,56+,87,0,$544.00 ,$13.00 ,$85.00 ,$8.00 ,$6.00 ,$29.00 ,3,0,0,1,0,0,0,1,10,4,5,8,,
1127,1973,PhD,Married,"$85,844.00 ",0,0,5/29/14,53,46-55,62,0,$938.00 ,$19.00 ,$843.00 ,$25.00 ,$95.00 ,$38.00 ,1,0,0,0,0,1,0,1,6,6,7,2,,
1131,1967,PhD,Single,"$52,569.00 ",0,1,5/4/14,59,56+,54,0,$85.00 , $-   ,$3.00 , $-   , $-   ,$7.00 ,1,0,0,0,0,0,0,0,2,0,4,3,,
1135,1960,Master,Together,"$17,144.00 ",1,1,2/15/14,66,56+,96,0,$18.00 ,$2.00 ,$19.00 , $-   ,$2.00 ,$6.00 ,5,0,0,0,0,0,0,0,3,0,4,7,,
1137,1964,Graduation,Single,"$81,246.00 ",0,0,12/29/13,62,56+,87,0,$398.00 ,$190.00 ,$537.00 ,$61.00 ,$156.00 ,$37.00 ,1,1,0,1,0,0,0,2,4,5,7,1,,
1139,1984,PhD,Married,"$73,356.00 ",0,0,6/2/14,42,36-45,56,0,"$1,050.00 ",$14.00 ,$322.00 , $-   ,$14.00 ,$112.00 ,1,1,0,1,0,1,1,4,5,11,5,2,,
1142,1953,PhD,Married,"$55,707.00 ",0,1,12/22/13,73,56+,91,0,$208.00 ,$7.00 ,$82.00 ,$30.00 ,$66.00 ,$35.00 ,2,0,0,0,0,0,0,0,3,2,9,3,,
1143,1972,Graduation,Married,"$22,063.00 ",1,0,8/8/13,54,46-55,43,0,$7.00 ,$10.00 ,$13.00 ,$3.00 ,$11.00 ,$11.00 ,2,0,0,0,0,0,0,0,2,0,3,7,,
1146,1949,Master,Together,"$49,912.00 ",0,1,7/9/12,77,56+,5,0,$520.00 ,$8.00 ,$223.00 ,$32.00 ,$49.00 ,$42.00 ,4,0,0,1,0,0,1,2,10,5,7,8,,
1150,1899,PhD,Together,"$83,532.00 ",0,0,9/26/13,127,56+,36,0,$755.00 ,$144.00 ,$562.00 ,$104.00 ,$64.00 ,$224.00 ,1,0,0,0,0,1,0,1,4,6,4,1,,
1158,1966,Graduation,Divorced,"$48,877.00 ",0,1,5/1/14,60,56+,27,0,$102.00 ,$1.00 ,$15.00 ,$2.00 , $-   ,$24.00 ,1,0,0,0,0,0,0,0,3,0,4,7,,
1160,1970,Graduation,Married,"$13,260.00 ",1,1,8/23/13,56,56+,48,0,$9.00 ,$4.00 ,$17.00 ,$10.00 ,$2.00 ,$7.00 ,4,0,0,0,0,0,0,0,3,0,3,8,,
1162,1987,PhD,Single,"$42,000.00 ",0,0,10/1/13,39,36-45,23,0,$124.00 ,$83.00 ,$267.00 ,$85.00 ,$59.00 ,$35.00 ,2,0,0,0,0,0,1,1,5,2,11,5,,
1165,1958,PhD,Single,"$50,729.00 ",1,1,2/5/13,68,56+,62,0,$239.00 ,$13.00 ,$143.00 ,$45.00 ,$4.00 ,$52.00 ,9,0,0,0,0,0,0,0,6,2,7,6,,
1168,1978,PhD,Married,"$72,159.00 ",0,0,10/29/12,48,46-55,62,0,$322.00 ,$53.00 ,$899.00 ,$34.00 ,$40.00 ,$53.00 ,1,0,0,0,0,0,0,0,4,6,10,2,,
1170,1975,Graduation,Married,"$27,573.00 ",1,0,3/25/13,51,46-55,45,0,$50.00 ,$15.00 ,$110.00 ,$39.00 ,$15.00 ,$15.00 ,4,0,0,0,0,0,0,0,5,1,4,8,,
1172,1983,PhD,Married,"$92,491.00 ",0,0,1/5/13,43,36-45,71,0,$979.00 ,$44.00 ,$935.00 ,$29.00 ,$25.00 ,$22.00 ,1,1,0,0,1,1,1,4,7,5,12,3,,
1173,1947,Master,Together,"$77,632.00 ",0,0,10/3/13,79,56+,73,0,"$1,200.00 ",$105.00 ,$758.00 , $-   ,$42.00 ,$147.00 ,1,0,0,0,1,1,1,3,4,2,6,2,,
1175,1983,Master,Married,"$36,262.00 ",0,0,9/20/13,43,36-45,24,0,$88.00 ,$39.00 ,$54.00 ,$64.00 ,$28.00 ,$153.00 ,1,0,0,1,0,0,1,2,3,5,3,6,,
1176,1973,Graduation,Married,"$26,228.00 ",1,0,9/22/13,53,46-55,50,0,$2.00 ,$6.00 ,$4.00 ,$3.00 ,$1.00 ,$9.00 ,1,0,0,0,0,0,0,0,1,0,2,8,,
1177,1966,Master,Together,"$49,618.00 ",1,1,1/26/13,60,56+,77,0,$80.00 ,$3.00 ,$26.00 ,$4.00 ,$2.00 ,$14.00 ,4,0,0,0,0,0,0,0,3,1,3,7,,
1183,1949,Master,Married,"$36,408.00 ",1,1,9/21/13,77,56+,11,0,$9.00 ,$1.00 ,$4.00 ,$3.00 ,$2.00 ,$3.00 ,1,0,0,0,0,0,0,0,1,0,2,6,,
1184,1968,PhD,Divorced,"$69,674.00 ",0,2,5/22/13,58,56+,46,0,$554.00 ,$41.00 ,$215.00 ,$11.00 , $-   ,$24.00 ,3,0,0,0,0,0,0,0,10,2,10,5,,
1204,1970,PhD,Married,"$67,536.00 ",0,1,5/22/13,56,56+,45,0,"$1,253.00 ", $-   ,$447.00 ,$23.00 ,$71.00 ,$35.00 ,3,1,0,0,0,0,0,1,11,5,11,8,,
1212,1973,Graduation,Married,"$52,845.00 ",1,0,8/13/13,53,46-55,7,0,$384.00 ,$25.00 ,$292.00 ,$130.00 ,$41.00 ,$64.00 ,3,0,0,1,0,0,0,1,8,8,6,6,,
1215,1978,Graduation,Together,"$70,440.00 ",0,0,8/10/13,48,46-55,49,0,$690.00 ,$117.00 ,$499.00 ,$76.00 ,$102.00 ,$88.00 ,1,1,0,0,0,0,0,1,5,10,7,3,,
1225,1963,Graduation,Married,"$80,124.00 ",0,0,6/26/14,63,56+,47,0,$483.00 ,$84.00 ,$398.00 ,$205.00 ,$84.00 ,$241.00 ,1,0,0,1,0,0,0,1,3,7,8,1,,
1232,1982,PhD,Together,"$70,038.00 ",0,0,10/25/13,44,36-45,54,0,$587.00 ,$54.00 ,$348.00 ,$71.00 ,$54.00 ,$130.00 ,1,0,0,0,0,0,0,0,4,4,8,2,,
